customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,SeniorCitizen_label,GrupoEtario,ChurnStatus,Status_evasao
0254-FNMCI,False,Female,False,False,False,72,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,109.9,7624.2,Adulto,Adulto,Inativo,Inativo
0254-KCJGT,False,Male,False,True,False,52,True,True,DSL,True,True,True,True,False,True,One year,True,Credit card (automatic),81.4,4354.45,Adulto,Adulto,Inativo,Inativo
0254-WWRKD,False,Female,False,True,True,67,True,False,DSL,False,True,False,False,False,False,One year,False,Credit card (automatic),50.55,3431.75,Adulto,Adulto,Inativo,Inativo
0256-LTHVJ,True,Female,False,True,True,28,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,81.05,2227.1,Adulto,Adulto,Ativos,Ativos
0257-KXZGU,False,Female,False,True,True,32,True,True,DSL,False,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),62.45,2045.55,Adulto,Adulto,Inativo,Inativo
0257-ZESQC,True,Female,True,True,False,27,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.2,1929.35,Idoso,Idoso,Ativos,Ativos
0258-NOKBL,False,Male,False,False,False,3,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Electronic check,90.4,268.45,Adulto,Adulto,Inativo,Inativo
0259-GBZSH,True,Male,False,False,False,2,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.65,181.5,Adulto,Adulto,Ativos,Ativos
0260-ZDLGK,True,Female,False,False,True,9,True,False,DSL,False,False,True,True,True,True,Month-to-month,True,Mailed check,72.9,651.4,Adulto,Adulto,Ativos,Ativos
0263-FJTQO,False,Male,False,True,True,50,True,True,DSL,True,False,False,True,True,False,Two year,True,Credit card (automatic),70.5,3486.65,Adulto,Adulto,Inativo,Inativo
0264-CNITK,False,Female,False,True,True,71,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.1,1389.6,Adulto,Adulto,Inativo,Inativo
0265-EDXBD,True,Male,True,True,False,32,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,2303.35,Idoso,Idoso,Ativos,Ativos
0265-PSUAE,False,Female,False,True,True,16,True,False,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),100.7,1522.7,Adulto,Adulto,Inativo,Inativo
0266-CLZKZ,False,Female,False,True,True,67,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),105.65,6717.9,Adulto,Adulto,Inativo,Inativo
0266-GMEAO,False,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),114.3,8058.55,Adulto,Adulto,Inativo,Inativo
0268-QKIWO,True,Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.75,58.85,Adulto,Adulto,Ativos,Ativos
0269-XFESX,False,Male,False,True,True,23,True,True,No,False,False,False,False,False,False,One year,False,Mailed check,24.35,538.5,Adulto,Adulto,Inativo,Inativo
0270-THENM,False,Male,False,True,True,72,True,True,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),69.85,5102.35,Adulto,Adulto,Inativo,Inativo
0274-JKUJR,False,Male,False,True,True,7,False,False,DSL,True,True,True,False,True,True,Month-to-month,False,Mailed check,58.85,465.7,Adulto,Adulto,Inativo,Inativo
0274-VVQOQ,False,Male,True,True,False,65,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),103.15,6792.45,Idoso,Idoso,Inativo,Inativo
0277-BKSQP,False,Male,False,True,True,8,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,54.4,475.1,Adulto,Adulto,Inativo,Inativo
0277-ORXQS,False,Male,False,True,True,66,False,False,DSL,False,False,False,True,True,True,Two year,False,Bank transfer (automatic),50.55,3364.55,Adulto,Adulto,Inativo,Inativo
0278-YXOOG,True,Male,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,21.05,113.85,Adulto,Adulto,Ativos,Ativos
0280-XJGEX,True,Male,False,False,False,49,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),103.7,5036.3,Adulto,Adulto,Ativos,Ativos
0281-CNTZX,False,Male,False,True,False,63,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.95,1234.8,Adulto,Adulto,Inativo,Inativo
0282-NVSJS,False,Female,True,True,True,12,False,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,29.3,355.9,Idoso,Idoso,Inativo,Inativo
0285-INHLN,False,Male,False,True,True,27,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),54.75,1510.3,Adulto,Adulto,Inativo,Inativo
0289-IVARM,False,Female,False,False,False,35,True,False,DSL,True,True,True,False,False,False,Month-to-month,False,Electronic check,60.55,1982.6,Adulto,Adulto,Inativo,Inativo
0292-WEGCH,False,Female,False,True,True,54,True,True,DSL,False,True,True,True,True,True,Month-to-month,True,Electronic check,86.2,4524.05,Adulto,Adulto,Inativo,Inativo
0295-PPHDO,True,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.45,95.45,Adulto,Adulto,Ativos,Ativos
0295-QVKPB,False,Male,False,False,False,5,True,False,DSL,False,False,True,True,True,False,Month-to-month,True,Credit card (automatic),63.95,318.1,Adulto,Adulto,Inativo,Inativo
0297-RBCSG,False,Male,False,False,False,19,True,False,DSL,False,True,False,True,False,True,One year,True,Bank transfer (automatic),65.35,1231.85,Adulto,Adulto,Inativo,Inativo
0298-XACET,False,Male,False,True,True,52,False,False,DSL,False,True,True,True,True,False,Two year,False,Mailed check,50.2,2554.0,Adulto,Adulto,Inativo,Inativo
0301-FIDRB,False,Female,False,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.8,4684.3,Adulto,Adulto,Inativo,Inativo
0301-KOBTQ,False,Male,False,False,False,32,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.05,614.45,Adulto,Adulto,Inativo,Inativo
0302-JOIVN,True,Female,False,True,False,8,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,101.15,842.9,Adulto,Adulto,Ativos,Ativos
0303-UNCIP,False,Male,False,False,False,41,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,65.0,2531.8,Adulto,Adulto,Inativo,Inativo
0303-WMMRN,False,Male,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.25,86.05,Adulto,Adulto,Inativo,Inativo
0305-SQECB,False,Female,False,False,True,11,False,False,DSL,True,False,False,True,False,False,One year,True,Mailed check,36.05,402.6,Adulto,Adulto,Inativo,Inativo
0306-JAELE,True,Male,False,False,False,5,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96.1,453.4,Adulto,Adulto,Ativos,Ativos
0307-BCOPK,False,Female,False,False,False,16,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.05,326.65,Adulto,Adulto,Inativo,Inativo
0308-GIQJT,False,Male,True,False,False,71,True,True,Fiber optic,False,True,False,True,True,True,One year,False,Bank transfer (automatic),105.75,7382.85,Idoso,Idoso,Inativo,Inativo
0308-IVGOK,False,Female,False,False,False,11,False,False,DSL,False,True,True,True,False,False,One year,True,Credit card (automatic),40.4,422.6,Adulto,Adulto,Inativo,Inativo
0310-MVLET,True,Female,False,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.15,6010.05,Adulto,Adulto,Ativos,Ativos
0310-SUCIN,False,Female,False,True,False,71,True,False,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),84.8,6046.1,Adulto,Adulto,Inativo,Inativo
0310-VQXAM,False,Male,False,False,False,9,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,178.8,Adulto,Adulto,Inativo,Inativo
0311-QYWSS,False,Female,False,False,False,6,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.45,314.6,Adulto,Adulto,Inativo,Inativo
0311-UNPFF,True,Female,False,False,False,26,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),88.8,2274.35,Adulto,Adulto,Ativos,Ativos
0314-TKOSI,False,Female,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.15,322.9,Adulto,Adulto,Inativo,Inativo
0315-LVCRK,False,Male,False,False,False,11,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,84.8,888.75,Adulto,Adulto,Inativo,Inativo
0318-QUUOB,True,Male,False,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.55,80.55,Adulto,Adulto,Ativos,Ativos
0318-ZOPWS,False,Female,False,True,False,49,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.15,973.35,Adulto,Adulto,Inativo,Inativo
0319-QZTCO,False,Female,False,True,True,3,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.7,168.6,Adulto,Adulto,Inativo,Inativo
0320-DWVTU,False,Female,False,False,False,53,True,False,Fiber optic,True,True,True,True,False,True,Two year,False,Mailed check,99.5,5424.25,Adulto,Adulto,Inativo,Inativo
0320-JDNQG,True,Male,False,True,True,23,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Electronic check,99.85,2331.3,Adulto,Adulto,Ativos,Ativos
0322-CHQRU,True,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.35,89.5,Adulto,Adulto,Ativos,Ativos
0322-YINQP,True,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.55,48.55,Adulto,Adulto,Ativos,Ativos
0323-XWWTN,False,Male,False,False,True,3,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,26.4,121.25,Adulto,Adulto,Inativo,Inativo
0324-BRPCJ,True,Female,True,True,False,68,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.2,6851.65,Idoso,Idoso,Ativos,Ativos
0325-XBFAC,True,Male,False,False,False,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.7,740.3,Adulto,Adulto,Ativos,Ativos
0326-VDYXE,False,Female,False,True,False,70,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,97.65,6982.5,Adulto,Adulto,Inativo,Inativo
0327-WFZSY,False,Male,False,True,True,39,True,True,Fiber optic,False,False,True,False,True,True,One year,False,Electronic check,100.0,3835.55,Adulto,Adulto,Inativo,Inativo
0328-GRPMV,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,70.1,Adulto,Adulto,Ativos,Ativos
0328-IBUPK,False,Female,False,True,True,51,False,False,DSL,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),34.2,1782.0,Adulto,Adulto,Inativo,Inativo
0329-GTIAJ,True,Female,False,False,False,3,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,97.9,315.3,Adulto,Adulto,Ativos,Ativos
0330-BGYZE,False,Male,False,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,One year,False,Bank transfer (automatic),102.5,6157.6,Adulto,Adulto,Inativo,Inativo
0330-IVZHA,True,Female,False,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.95,330.15,Adulto,Adulto,Ativos,Ativos
0334-GDDSO,True,Male,True,False,False,3,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.35,233.7,Idoso,Idoso,Ativos,Ativos
0334-ZFJSR,False,Female,False,True,False,55,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),66.05,3462.1,Adulto,Adulto,Inativo,Inativo
0336-KXKFK,False,Male,False,False,False,72,False,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),61.2,4390.25,Adulto,Adulto,Inativo,Inativo
0336-PIKEI,False,Male,True,True,False,72,True,False,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),74.4,5360.75,Idoso,Idoso,Inativo,Inativo
0337-CNPZE,True,Female,False,False,False,41,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.3,4443.45,Adulto,Adulto,Ativos,Ativos
0343-QLUZP,False,Male,False,False,False,60,False,False,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),39.6,2424.5,Adulto,Adulto,Inativo,Inativo
0345-HKJVM,True,Female,False,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.3,577.6,Adulto,Adulto,Ativos,Ativos
0345-XMMUG,False,Female,False,True,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),108.9,4854.3,Adulto,Adulto,Inativo,Inativo
0347-UBKUZ,False,Female,False,False,False,15,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.9,320.45,Adulto,Adulto,Inativo,Inativo
0348-SDKOL,True,Female,False,True,False,58,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Credit card (automatic),102.1,5885.4,Adulto,Adulto,Ativos,Ativos
0354-VXMJC,False,Male,False,True,True,23,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.6,426.65,Adulto,Adulto,Inativo,Inativo
0354-WYROK,True,Female,True,True,True,31,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,98.9,2911.3,Idoso,Idoso,Ativos,Ativos
0356-ERHVT,False,Male,False,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),45.9,521.9,Adulto,Adulto,Inativo,Inativo
0356-OBMAC,False,Female,True,False,False,56,True,True,Fiber optic,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),99.9,5706.3,Idoso,Idoso,Inativo,Inativo
0357-NVCRI,False,Female,False,False,True,25,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.05,471.7,Adulto,Adulto,Inativo,Inativo
0361-HJRDX,False,Female,False,False,False,68,False,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),64.35,4539.6,Adulto,Adulto,Inativo,Inativo
0362-RAOQO,False,Female,False,False,False,40,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.65,830.25,Adulto,Adulto,Inativo,Inativo
0362-ZBZWJ,True,Male,False,False,False,36,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,3067.2,Adulto,Adulto,Ativos,Ativos
0363-QJVFX,True,Male,False,False,False,32,True,True,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Credit card (automatic),108.15,3432.9,Adulto,Adulto,Ativos,Ativos
0363-SVHYR,False,Male,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.85,6263.8,Adulto,Adulto,Inativo,Inativo
0365-BZUWY,False,Male,False,True,False,17,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.55,1742.5,Adulto,Adulto,Inativo,Inativo
0365-GXEZS,False,Male,False,True,False,18,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Electronic check,78.2,1468.75,Adulto,Adulto,Inativo,Inativo
0365-TRTPY,False,Female,False,False,False,37,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),91.2,3382.3,Adulto,Adulto,Inativo,Inativo
0366-NQSHS,False,Male,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.35,46.35,Adulto,Adulto,Inativo,Inativo
0369-ZGOVK,False,Female,False,True,True,28,True,False,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),70.4,1992.2,Adulto,Adulto,Inativo,Inativo
0373-AIVNJ,False,Male,False,False,False,9,False,False,DSL,True,True,True,False,False,False,One year,False,Mailed check,39.55,373.0,Adulto,Adulto,Inativo,Inativo
0374-AACSZ,False,Female,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,50.15,50.15,Adulto,Adulto,Inativo,Inativo
0374-FIUCA,False,Male,False,True,False,65,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.4,1414.45,Adulto,Adulto,Inativo,Inativo
0374-IOEGQ,False,Female,False,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.6,122.7,Adulto,Adulto,Inativo,Inativo
0375-HVGXO,True,Female,False,False,False,1,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,34.7,34.7,Adulto,Adulto,Ativos,Ativos
0376-OIWME,False,Male,False,True,False,36,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,93.6,3366.05,Adulto,Adulto,Inativo,Inativo
0376-YMCJC,True,Male,False,False,False,23,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,90.6,1943.2,Adulto,Adulto,Ativos,Ativos
0377-JBKKT,False,Male,False,True,True,22,True,False,DSL,True,True,False,True,False,False,Month-to-month,True,Mailed check,57.95,1271.8,Adulto,Adulto,Inativo,Inativo
0378-CJKPV,False,Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),112.1,7965.95,Adulto,Adulto,Inativo,Inativo
